1.510963588953018188e-01,1.516194492578506470e-01,1.523542106151580811e-01,1.517096161842346191e-01,3.290837630629539490e-02
1.506287753582000732e-01,1.491935402154922485e-01,1.523542106151580811e-01,1.493730992078781128e-01,2.258462458848953247e-02
1.523989140987396240e-01,1.493246704339981079e-01,1.508648395538330078e-01,1.470694690942764282e-01,3.399747610092163086e-02
1.539686620235443115e-01,1.538486629724502563e-01,1.555021405220031738e-01,1.534537822008132935e-01,3.025653213262557983e-02
1.549706161022186279e-01,1.519046723842620850e-01,1.551975011825561523e-01,1.512818038463592529e-01,1.088248193264007568e-02
1.565737575292587280e-01,1.536847651004791260e-01,1.561791300773620605e-01,1.529601514339447021e-01,9.989080019295215607e-03
1.530000865459442139e-01,1.528596132993698120e-01,1.547913253307342529e-01,1.534208804368972778e-01,4.044131189584732056e-02
1.532338857650756836e-01,1.512260586023330688e-01,1.535389125347137451e-01,1.510514318943023682e-01,6.568345427513122559e-02
1.508959531784057617e-01,1.484723240137100220e-01,1.515062749385833740e-01,1.493072658777236938e-01,3.178808093070983887e-02
1.477230787277221680e-01,1.446367651224136353e-01,1.480892300605773926e-01,1.448645889759063721e-01,5.103166401386260986e-02
1.526326984167098999e-01,1.499475389719009399e-01,1.526588499546051025e-01,1.492414474487304688e-01,3.381028771400451660e-02
1.564735770225524902e-01,1.559795439243316650e-01,1.560098826885223389e-01,1.521045118570327759e-01,6.153409928083419800e-02
1.583105027675628662e-01,1.559795439243316650e-01,1.581085324287414551e-01,1.554283201694488525e-01,3.883035108447074890e-02
1.551710218191146851e-01,1.563729345798492432e-01,1.572284698486328125e-01,1.562181115150451660e-01,8.858572691679000854e-02
1.482908576726913452e-01,1.479478031396865845e-01,1.503909528255462646e-01,1.483200043439865112e-01,8.304380625486373901e-02
1.509627550840377808e-01,1.482428461313247681e-01,1.523880660533905029e-01,1.486490964889526367e-01,4.418225213885307312e-02
1.499608010053634644e-01,1.476855427026748657e-01,1.514741182327270508e-01,1.478263735771179199e-01,3.708042204380035400e-02
1.511965543031692505e-01,1.491607576608657837e-01,1.529296338558197021e-01,1.496363580226898193e-01,2.954464778304100037e-02
1.492260098457336426e-01,1.467348486185073853e-01,1.504925191402435303e-01,1.473656594753265381e-01,1.861111447215080261e-02
1.483576595783233643e-01,1.453579813241958618e-01,1.493077874183654785e-01,1.453582197427749634e-01,2.527617476880550385e-02
1.493262201547622681e-01,1.462758928537368774e-01,1.491977870464324951e-01,1.448974907398223877e-01,9.265850298106670380e-03
1.471219062805175781e-01,1.453579813241958618e-01,1.483843922615051270e-01,1.458518505096435547e-01,2.162315510213375092e-02
1.508959531784057617e-01,1.478166729211807251e-01,1.509663760662078857e-01,1.472340077161788940e-01,2.699207328259944916e-02
1.488586217164993286e-01,1.468659788370132446e-01,1.493416428565979004e-01,1.459834873676300049e-01,3.934937715530395508e-02
1.549706161022186279e-01,1.519144922494888306e-01,1.559655368328094482e-01,1.518412530422210693e-01,2.392898127436637878e-02
1.539018601179122925e-01,1.517119109630584717e-01,1.556375622749328613e-01,1.518412530422210693e-01,1.974275708198547363e-02
1.515973508358001709e-01,1.491637080907821655e-01,1.534035205841064453e-01,1.493730992078781128e-01,7.722960412502288818e-02
1.519981324672698975e-01,1.491279751062393188e-01,1.526588499546051025e-01,1.485832780599594116e-01,2.155224978923797607e-02
1.487250477075576782e-01,1.468659788370132446e-01,1.500524878501892090e-01,1.472669243812561035e-01,3.497596457600593567e-02
1.512967497110366821e-01,1.482100635766983032e-01,1.526249945163726807e-01,1.481883674860000610e-01,4.586128145456314087e-02
1.495934128761291504e-01,1.488329321146011353e-01,1.516772210597991943e-01,1.494060009717941284e-01,3.955641761422157288e-02
1.489922255277633667e-01,1.478494554758071899e-01,1.510340869426727295e-01,1.483858227729797363e-01,2.013982459902763367e-02
1.458527445793151855e-01,1.442105919122695923e-01,1.474460959434509277e-01,1.449633091688156128e-01,3.723641112446784973e-02
1.468186378479003906e-01,1.446039825677871704e-01,1.469383537769317627e-01,1.450620293617248535e-01,5.202149599790573120e-02
1.444165855646133423e-01,1.413886696100234985e-01,1.442473828792572021e-01,1.407180726528167725e-01,2.303558029234409332e-02
1.434146314859390259e-01,1.411945819854736328e-01,1.443319916725158691e-01,1.417382508516311646e-01,2.704596146941184998e-02
1.438154131174087524e-01,1.414240598678588867e-01,1.436550021171569824e-01,1.409484297037124634e-01,2.854914404451847076e-02
1.434814184904098511e-01,1.420797258615493774e-01,1.453474760055541992e-01,1.412446051836013794e-01,5.089836567640304565e-02
1.467545032501220703e-01,1.443089395761489868e-01,1.474122405052185059e-01,1.432191431522369385e-01,4.130351543426513672e-02
1.449175775051116943e-01,1.440302878618240356e-01,1.460244357585906982e-01,1.435153335332870483e-01,6.819064915180206299e-02
1.484578400850296021e-01,1.455710679292678833e-01,1.479876935482025146e-01,1.458189338445663452e-01,4.551243036985397339e-02
