4.172339141368865967e-01,4.192178547382354736e-01,4.207327365875244141e-01,4.236677587032318115e-01,1.023245379328727722e-01
4.181435406208038330e-01,4.150843322277069092e-01,4.087509810924530029e-01,4.136448502540588379e-01,1.517375111579895020e-01
4.302593469619750977e-01,4.260357320308685303e-01,4.232012927532196045e-01,4.184142351150512695e-01,1.159131377935409546e-01
4.327396750450134277e-01,4.373556971549987793e-01,4.378536641597747803e-01,4.371645450592041016e-01,8.335068076848983765e-02
4.266141355037689209e-01,4.323525130748748779e-01,4.307512044906616211e-01,4.351001381874084473e-01,1.029269173741340637e-01
4.383819997310638428e-01,4.376206099987030029e-01,4.342735409736633301e-01,4.323951005935668945e-01,8.429079502820968628e-02
4.345304369926452637e-01,4.372332394123077393e-01,4.356449842453002930e-01,4.423183500766754150e-01,9.306497126817703247e-02
4.225012063980102539e-01,4.212357103824615479e-01,4.214726984500885010e-01,4.257890880107879639e-01,1.469034552574157715e-01
4.338908791542053223e-01,4.309202432632446289e-01,4.337249994277954102e-01,4.340608716011047363e-01,9.737062454223632812e-02
4.344309568405151367e-01,4.330880343914031982e-01,4.328299760818481445e-01,4.305442869663238525e-01,1.369769275188446045e-01
4.437116682529449463e-01,4.415383040904998779e-01,4.431082904338836670e-01,4.464898109436035156e-01,9.646768867969512939e-02
4.533192813396453857e-01,4.544372260570526123e-01,4.531267583370208740e-01,4.474437236785888672e-01,1.034232974052429199e-01
4.546126127243041992e-01,4.589181542396545410e-01,4.528236389160156250e-01,4.524124562740325928e-01,9.863806515932083130e-02
4.603544473648071289e-01,4.559339582920074463e-01,4.596084952354431152e-01,4.565981626510620117e-01,9.501007199287414551e-02
4.699904620647430420e-01,4.654355049133300781e-01,4.676059186458587646e-01,4.662367105484008789e-01,9.112570434808731079e-02
4.597717225551605225e-01,4.648724496364593506e-01,4.657725691795349121e-01,4.706217348575592041e-01,1.707086414098739624e-01
4.456587433815002441e-01,4.531750082969665527e-01,4.496044218540191650e-01,4.573527276515960693e-01,1.701634079217910767e-01
4.337914288043975830e-01,4.423361718654632568e-01,4.365400075912475586e-01,4.452227354049682617e-01,1.884947568178176880e-01
4.351131618022918701e-01,4.332006275653839111e-01,4.347355067729949951e-01,4.300744533538818359e-01,1.445187479257583618e-01
4.359090626239776611e-01,4.346645772457122803e-01,4.344612360000610352e-01,4.348011612892150879e-01,2.792012989521026611e-01
4.521112143993377686e-01,4.505849480628967285e-01,4.466162323951721191e-01,4.411793947219848633e-01,2.565475106239318848e-01
4.526228606700897217e-01,4.562155008316040039e-01,4.553602933883666992e-01,4.555731117725372314e-01,4.933202564716339111e-01
5.130114555358886719e-01,5.078054070472717285e-01,5.152153372764587402e-01,5.085778832435607910e-01,2.149320542812347412e-01
5.184690356254577637e-01,5.146183967590332031e-01,5.197915434837341309e-01,5.136320590972900391e-01,9.239265322685241699e-02
5.225195884704589844e-01,5.179122090339660645e-01,5.160093307495117188e-01,5.145005583763122559e-01,1.251930594444274902e-01
5.306774973869323730e-01,5.264425277709960938e-01,5.311525464057922363e-01,5.239682197570800781e-01,1.044885441660881042e-01
5.341169238090515137e-01,5.331991910934448242e-01,5.398284792900085449e-01,5.328663587570190430e-01,6.833167374134063721e-02
5.364903807640075684e-01,5.329176783561706543e-01,5.165578722953796387e-01,5.350019335746765137e-01,9.263848513364791870e-02
5.312137603759765625e-01,5.335088968276977539e-01,5.379518270492553711e-01,5.334785580635070801e-01,1.092474758625030518e-01
5.299810767173767090e-01,5.243451595306396484e-01,5.348625183105468750e-01,5.281112194061279297e-01,4.906114190816879272e-02
