9.437054991722106934e-01,9.436776638031005859e-01,9.358207583427429199e-01,9.392978549003601074e-01,3.538015112280845642e-02
9.593033194541931152e-01,9.622402191162109375e-01,9.471418261528015137e-01,9.416752457618713379e-01,4.300985857844352722e-02
9.568488001823425293e-01,9.771538972854614258e-01,9.577453732490539551e-01,9.782868027687072754e-01,3.037729486823081970e-02
9.649248719215393066e-01,9.696971178054809570e-01,9.596588015556335449e-01,9.560187458992004395e-01,2.236189693212509155e-02
9.771179556846618652e-01,9.817548990249633789e-01,9.693853259086608887e-01,9.712340235710144043e-01,2.748520672321319580e-02
9.612035155296325684e-01,9.786610603332519531e-01,9.651597142219543457e-01,9.805849194526672363e-01,3.438996523618698120e-02
9.389547705650329590e-01,9.521657228469848633e-01,9.324563145637512207e-01,9.519771933555603027e-01,4.453000798821449280e-02
9.390340447425842285e-01,9.524036645889282227e-01,9.434744715690612793e-01,9.473018050193786621e-01,4.330011084675788879e-02
9.350752234458923340e-01,9.385213851928710938e-01,9.241010546684265137e-01,9.276488423347473145e-01,6.052499637007713318e-02
9.730008244514465332e-01,9.733461141586303711e-01,9.598181843757629395e-01,9.648149609565734863e-01,4.003586992621421814e-02
9.643705487251281738e-01,9.941298961639404297e-01,9.731323122978210449e-01,9.740075469017028809e-01,5.676899477839469910e-02
9.907364249229431152e-01,9.905601739883422852e-01,9.583831429481506348e-01,9.598225951194763184e-01,5.341291055083274841e-02
9.892320036888122559e-01,9.963510036468505859e-01,9.960137009620666504e-01,9.921547770500183105e-01,1.614199578762054443e-02
1.000000119209289551e+00,9.986515045166015625e-01,9.925854802131652832e-01,9.975433945655822754e-01,1.572974771261215210e-02
9.910530447959899902e-01,1.000000000000000000e+00,9.999999403953552246e-01,1.000000000000000000e+00,1.989628002047538757e-02
9.915280938148498535e-01,9.915120601654052734e-01,9.921868443489074707e-01,9.908868670463562012e-01,1.872995123267173767e-02
9.793887734413146973e-01,9.925433397293090820e-01,9.884397387504577637e-01,9.950868487358093262e-01,2.281030267477035522e-02
9.862232804298400879e-01,9.865938425064086914e-01,9.819021821022033691e-01,9.837546944618225098e-01,1.817771792411804199e-02
9.676168560981750488e-01,9.802476167678833008e-01,9.763213992118835449e-01,9.769394993782043457e-01,3.024073690176010132e-02
9.898653626441955566e-01,9.919880628585815430e-01,9.693055748939514160e-01,9.625961184501647949e-01,7.122156023979187012e-02
9.528899788856506348e-01,9.598604440689086914e-01,9.551143050193786621e-01,9.610112309455871582e-01,4.006516933441162109e-02
9.699129462242126465e-01,9.702522754669189453e-01,9.674718976020812988e-01,9.598225951194763184e-01,2.190681174397468567e-02
9.798892140388488770e-01,9.791370630264282227e-01,9.698637127876281738e-01,9.662414193153381348e-01,2.621624618768692017e-02
9.836896061897277832e-01,9.830240011215209961e-01,9.853305220603942871e-01,9.806640744209289551e-01,1.580787822604179382e-02
9.790182709693908691e-01,9.797716140747070312e-01,9.817426800727844238e-01,9.806640744209289551e-01,1.972356811165809631e-02
9.738717675209045410e-01,9.804855585098266602e-01,9.806265234947204590e-01,9.767017960548400879e-01,2.553395926952362061e-02
9.653999209403991699e-01,9.754086732864379883e-01,9.738499522209167480e-01,9.723433852195739746e-01,2.874920144677162170e-02
9.564529061317443848e-01,9.626369476318359375e-01,9.641234278678894043e-01,9.613283276557922363e-01,2.146492153406143188e-02
9.596199393272399902e-01,9.636682271957397461e-01,9.606950879096984863e-01,9.652906060218811035e-01,1.602753996849060059e-02
9.559778571128845215e-01,9.654927253723144531e-01,9.634855389595031738e-01,9.660829901695251465e-01,1.836019754409790039e-02
9.627870917320251465e-01,9.687451124191284180e-01,9.680697321891784668e-01,9.692528843879699707e-01,1.062956918030977249e-02
9.574030041694641113e-01,9.596225023269653320e-01,9.603690505027770996e-01,9.622791409492492676e-01,1.338561158627271652e-02
9.614410996437072754e-01,9.604951143264770508e-01,9.575061202049255371e-01,9.551469683647155762e-01,2.609305083751678467e-02
9.451307654380798340e-01,9.438364505767822266e-01,9.430438876152038574e-01,9.415168166160583496e-01,3.875320032238960266e-02
9.417260289192199707e-01,9.447090625762939453e-01,9.458661675453186035e-01,9.430224299430847168e-01,1.564681902527809143e-02
9.433887600898742676e-01,9.528217315673828125e-01,9.465838074684143066e-01,9.412789940834045410e-01,2.781246975064277649e-02
9.663500189781188965e-01,9.675551652908325195e-01,9.396474957466125488e-01,9.373167157173156738e-01,4.438076913356781006e-02
9.643705487251281738e-01,9.739806652069091797e-01,9.736904501914978027e-01,9.717885851860046387e-01,2.262268215417861938e-02
9.610452055931091309e-01,9.686657190322875977e-01,9.693853259086608887e-01,9.653697609901428223e-01,5.020726844668388367e-02
9.679334759712219238e-01,9.681105613708496094e-01,9.634855389595031738e-01,9.652112126350402832e-01,4.389278590679168701e-02
9.485352635383605957e-01,9.543868303298950195e-01,9.482579827308654785e-01,9.552263617515563965e-01,2.796102687716484070e-02
9.421219229698181152e-01,9.489133358001708984e-01,9.463445544242858887e-01,9.510263800621032715e-01,3.171359747648239136e-02
9.297704100608825684e-01,9.369348287582397461e-01,9.380530714988708496e-01,9.327206015586853027e-01,1.215194631367921829e-02
9.268408417701721191e-01,9.374108314514160156e-01,9.309574961662292480e-01,9.295507073402404785e-01,1.781293004751205444e-02
9.246239066123962402e-01,9.285261631011962891e-01,9.303196072578430176e-01,9.285206198692321777e-01,1.674906536936759949e-02
9.200316071510314941e-01,9.229732751846313477e-01,9.235430359840393066e-01,9.219432473182678223e-01,1.656350120902061462e-02
9.396675229072570801e-01,9.409805536270141602e-01,9.280554652214050293e-01,9.267771840095520020e-01,2.825110778212547302e-02
9.279492497444152832e-01,9.397113323211669922e-01,9.338275790214538574e-01,9.307394623756408691e-01,3.264329954981803894e-02
9.025360941886901855e-01,9.251943826675415039e-01,9.040101170539855957e-01,9.212298989295959473e-01,4.533720389008522034e-02
8.807601332664489746e-01,8.912423849105834961e-01,8.828031420707702637e-01,8.928599953651428223e-01,2.404516562819480896e-02
8.689627647399902344e-01,8.745836019515991211e-01,8.717212677001953125e-01,8.770901560783386230e-01,2.998577803373336792e-02
8.399049639701843262e-01,8.540378212928771973e-01,8.433548212051391602e-01,8.559316396713256836e-01,3.762165457010269165e-02
8.602533340454101562e-01,8.626845479011535645e-01,8.302639126777648926e-01,8.296220302581787109e-01,5.235881730914115906e-02
8.632621169090270996e-01,8.646280169486999512e-01,8.646256327629089355e-01,8.600523471832275391e-01,3.293406590819358826e-02
8.714252114295959473e-01,8.737110495567321777e-01,8.762655854225158691e-01,8.762977123260498047e-01,1.611303910613059998e-02
8.723673820495605469e-01,8.707758784294128418e-01,8.703659176826477051e-01,8.700373172760009766e-01,2.627964317798614502e-02
8.850356936454772949e-01,8.914803266525268555e-01,8.863908648490905762e-01,8.797053098678588867e-01,2.690555527806282043e-02
8.844813704490661621e-01,8.868396282196044922e-01,8.857529759407043457e-01,8.803392052650451660e-01,1.147617306560277939e-02
8.788598179817199707e-01,8.779153823852539062e-01,8.759467005729675293e-01,8.798637390136718750e-01,2.772011607885360718e-02
8.821852803230285645e-01,8.933842182159423828e-01,8.902119994163513184e-01,8.916713595390319824e-01,1.365753170102834702e-02
8.885986208915710449e-01,8.877280950546264648e-01,8.906162381172180176e-01,8.855693936347961426e-01,1.348070707172155380e-02
